trigram,freq
"('i', 'got', 'did')",1
"('got', 'did', 'not')",1
"('did', 'not', 'have')",1
"('not', 'have', 'the')",4
"('have', 'the', 'stone')",1
"('the', 'stone', 'washed')",1
"('stone', 'washed', 'look')",1
"('washed', 'look', 'and')",1
"('look', 'and', 'wa')",1
"('and', 'wa', 'completely')",1
"('wa', 'completely', 'different')",2
"('completely', 'different', 'cut')",1
"('different', 'cut', 'the')",1
"('cut', 'the', 'rise')",1
"('the', 'rise', 'is')",2
"('rise', 'is', 'not')",2
"('is', 'not', 'a')",7
"('not', 'a', 'stated')",1
"('a', 'stated', 'and')",1
"('stated', 'and', 'is')",1
"('and', 'is', 'actually')",1
"('is', 'actually', '10')",1
"('actually', '10', '5')",1
"('10', '5', 'inch')",1
"('5', 'inch', 'also')",1
"('inch', 'also', 'i')",1
"('also', 'i', 'm')",1
"('m', 'a', 'true')",1
"('a', 'true', '25')",1
"('true', '25', 'and')",1
"('25', 'and', 'the')",1
"('the', 'waist', 'is')",1
"('waist', 'is', 'like')",1
"('is', 'like', 'a')",2
"('like', 'a', '27')",1
"('a', '27', 'but')",1
"('27', 'but', 'the')",1
"('but', 'the', 'leg')",1
"('the', 'leg', 'are')",1
"('leg', 'are', 'super')",1
"('are', 'super', 'skinny')",1
"('super', 'skinny', 'i')",1
"('skinny', 'i', 'm')",1
"('i', 'm', 'so')",4
"('m', 'so', 'disappointed')",3
"('so', 'disappointed', 'and')",2
"('disappointed', 'and', 'i')",2
"('and', 'i', 'm')",10
"('m', 'not', 'even')",2
"('not', 'even', 'sure')",2
"('even', 'sure', 'if')",1
"('sure', 'if', 'is')",1
"('if', 'is', 'worth')",1
"('is', 'worth', 'swapping')",1
"('worth', 'swapping', 'out')",1
"('swapping', 'out', 'for')",1
"('out', 'for', 'a')",1
"('for', 'a', 'smaller')",1
"('a', 'smaller', 'size')",3
"('smaller', 'size', 'these')",1
"('size', 'these', 'look')",1
"('these', 'look', 'more')",1
"('look', 'more', 'like')",4
"('more', 'like', 'men')",1
"('like', 'men', 's')",1
"('men', 's', 'cut')",1
"('s', 'cut', 'jean')",1
"('cut', 'jean', 'Only')",1
"('jean', 'Only', 'one')",1
"('Only', 'one', 'sleeve')",1
"('one', 'sleeve', 'is')",1
"('sleeve', 'is', 'folded')",1
"('is', 'folded', 'twice')",1
"('folded', 'twice', 'and')",1
"('twice', 'and', 'sewed')",1
"('and', 'sewed', 'meh')",1
"('sewed', 'meh', 'Much')",1
"('meh', 'Much', 'to')",1
"('Much', 'to', 'my')",1
"('to', 'my', 'surprise')",2
"('my', 'surprise', 'when')",1
"('surprise', 'when', 'i')",1
"('when', 'i', 'tried')",8
"('i', 'tried', 'on')",6
"('tried', 'on', 'this')",2
"('on', 'this', 'sweater')",1
"('this', 'sweater', 'i')",3
"('sweater', 'i', 'found')",1
"('i', 'found', 'that')",2
"('found', 'that', 'it')",1
"('that', 'it', 'wa')",5
"('it', 'wa', 'cut')",1
"('wa', 'cut', 'in')",1
"('cut', 'in', 'a')",2
"('in', 'a', 'bell')",1
"('a', 'bell', 'shape')",2
"('bell', 'shape', 'and')",1
"('shape', 'and', 'not')",1
"('and', 'not', 'at')",2
"('not', 'at', 'all')",13
"('at', 'all', 'fitted')",1
"('all', 'fitted', 'or')",1
"('fitted', 'or', 'straight')",1
"('or', 'straight', 'like')",1
"('straight', 'like', 'in')",1
"('like', 'in', 'the')",3
"('the', 'photo', 'when')",1
"('photo', 'when', 'i')",1
"('when', 'i', 'pulled')",3
"('i', 'pulled', 'it')",3
"('pulled', 'it', 'out')",3
"('it', 'out', 'of')",7
"('of', 'the', 'package')",5
"('the', 'package', 'i')",4
"('package', 'i', 'thought')",2
"('i', 'thought', 'i')",5
"('thought', 'i', 'd')",3
"('i', 'd', 'ordered')",2
"('d', 'ordered', 'the')",1
"('ordered', 'the', 'wrong')",1
"('the', 'wrong', 'size')",3
"('wrong', 'size', 'because')",1
"('size', 'because', 'the')",1
"('because', 'the', 'shoulder')",1
"('the', 'shoulder', 'looked')",1
"('shoulder', 'looked', 'so')",1
"('looked', 'so', 'narrow')",1
"('so', 'narrow', 'but')",1
"('narrow', 'but', 'when')",1
"('but', 'when', 'i')",9
"('i', 'tried', 'it')",16
"('tried', 'it', 'on')",18
"('it', 'on', 'the')",5
"('on', 'the', 'shoulder')",1
"('the', 'shoulder', 'fit')",1
"('shoulder', 'fit', 'perfectly')",1
"('fit', 'perfectly', 'with')",1
"('perfectly', 'with', 'beautiful')",1
"('with', 'beautiful', 'detail')",2
"('beautiful', 'detail', 'and')",1
"('detail', 'and', 'high')",1
"('and', 'high', 'quality')",2
"('high', 'quality', 'material')",1
"('quality', 'material', 'but')",2
"('material', 'but', 'the')",1
"('but', 'the', 'sweater')",1
"('the', 'sweater', 'belling')",1
"('sweater', 'belling', 'out')",1
"('belling', 'out', 'to')",1
"('out', 'to', 'a')",1
"('to', 'a', 'very')",1
"('a', 'very', 'wide')",1
"('very', 'wide', 'shape')",1
"('wide', 'shape', 'it')",1
"('shape', 'it', 'is')",1
"('it', 'is', 'very')",10
"('is', 'very', 'wide')",3
"('very', 'wide', 'at')",2
"('wide', 'at', 'the')",2
"('at', 'the', 'hip')",1
"('the', 'hip', 'and')",2
"('hip', 'and', 'look')",1
"('and', 'look', 'out')",1
"('look', 'out', 'of')",1
"('out', 'of', 'proportion')",1
"('of', 'proportion', 'it')",1
"('proportion', 'it', 'doesn')",1
"('it', 'doesn', 't')",9
"('doesn', 't', 'look')",8
"('t', 'look', 'anything')",3
"('look', 'anything', 'like')",4
"('anything', 'like', 'the')",2
"('like', 'the', 'phot')",1
"('the', 'phot', 'I')",1
"('phot', 'I', 'wanted')",1
"('I', 'wanted', 'to')",6
"('wanted', 'to', 'love')",14
"('to', 'love', 'this')",11
"('love', 'this', 'blouse')",1
"('this', 'blouse', 'so')",1
"('blouse', 'so', 'much')",1
"('so', 'much', 'but')",1
"('much', 'but', 'try')",1
"('but', 'try', 'a')",1
"('try', 'a', 'i')",1
"('a', 'i', 'might')",1
"('i', 'might', 'it')",1
"('might', 'it', 'just')",1
"('it', 'just', 'fit')",1
"('just', 'fit', 'so')",1
"('fit', 'so', 'oddly')",1
"('so', 'oddly', 'on')",1
"('oddly', 'on', 'me')",1
"('on', 'me', 'i')",4
"('me', 'i', 'm')",2
"('i', 'm', 'usually')",1
"('usually', 'a', 'petite')",1
"('a', 'petite', 's')",2
"('petite', 's', 'so')",1
"('s', 'so', 'i')",2
"('so', 'i', 'purchased')",1
"('i', 'purchased', 'the')",4
"('purchased', 'the', 'x')",1
"('the', 'x', 'in')",2
"('x', 'in', 'brown')",1
"('in', 'brown', 'first')",1
"('brown', 'first', 'the')",1
"('first', 'the', 'color')",1
"('the', 'color', 'wa')",4
"('color', 'wa', 'more')",1
"('wa', 'more', 'gray')",1
"('more', 'gray', 'brown')",1
"('gray', 'brown', 'but')",1
"('brown', 'but', 'it')",1
"('but', 'it', 'wa')",12
"('it', 'wa', 'still')",3
"('wa', 'still', 'ok')",1
"('still', 'ok', 'but')",1
"('ok', 'but', 'second')",1
"('but', 'second', 'the')",1
"('second', 'the', 'fit')",1
"('the', 'fit', 'wa')",12
"('fit', 'wa', 'off')",1
"('wa', 'off', 'maybe')",1
"('off', 'maybe', 'i')",1
"('maybe', 'i', 'just')",2
"('i', 'just', 'got')",1
"('just', 'got', 'a')",1
"('a', 'bad', 'one')",1
"('bad', 'one', 'but')",1
"('one', 'but', 'the')",1
"('but', 'the', 'center')",1
"('the', 'center', 'of')",1
"('center', 'of', 'the')",1
"('of', 'the', 'blouse')",2
"('the', 'blouse', 'wa')",1
"('blouse', 'wa', 'so')",1
"('wa', 'so', 'offset')",1
"('so', 'offset', 'that')",1
"('offset', 'that', 'the')",1
"('that', 'the', 'slit')",1
"('the', 'slit', 'in')",1
"('slit', 'in', 'the')",2
"('the', 'front', 'laid')",1
"('front', 'laid', 'so')",1
"('laid', 'so', 'far')",1
"('so', 'far', 'to')",1
"('far', 'to', 'the')",2
"('to', 'the', 'left')",1
"('the', 'left', 'and')",1
"('left', 'and', 'the')",1
"('and', 'the', 'v')",1
"('the', 'v', 'neck')",2
"('v', 'neck', 'wa')",2
"('neck', 'wa', 'so')",1
"('wa', 'so', 'low')",2
"('so', 'low', 'that')",1
"('low', 'that', 'you')",1
"('that', 'you', 'could')",2
"('you', 'could', 'see')",2
"('could', 'see', 'my')",2
"('see', 'my', 'bra')",1
"('my', 'bra', 'there')",1
"('bra', 'there', 'wa')",1
"('wa', 'no', 'adjusting')",1
"('no', 'adjusting', 'i')",1
"('adjusting', 'i', 'could')",1
"('i', 'could', 'do')",1
"('could', 'do', 'to')",1
"('do', 'to', 'fix')",1
"('to', 'fix', 'it')",2
"('fix', 'it', 'the')",1
"('it', 'the', 'material')",2
"('the', 'material', 'ha')",1
"('material', 'ha', 'a')",1
"('ha', 'a', 'lovely')",1
"('a', 'lovely', 'soft')",1
"('lovely', 'soft', 'silky')",1
"('soft', 'silky', 'feel')",1
"('silky', 'feel', 'to')",1
"('feel', 'to', 'it')",1
"('to', 'it', 'an')",1
"('it', 'an', 'This')",1
"('an', 'This', 'fell')",1
"('This', 'fell', 'apart')",1
"('fell', 'apart', 'after')",1
"('apart', 'after', 'wearing')",1
"('after', 'wearing', 'it')",1
"('wearing', 'it', 'once')",1
"('it', 'once', 'for')",1
"('once', 'for', 'the')",1
"('for', 'the', 'price')",12
"('the', 'price', 'it')",1
"('price', 'it', 'should')",1
"('it', 'should', 'hold')",1
"('should', 'hold', 'up')",1
"('hold', 'up', 'better')",1
"('up', 'better', 'it')",1
"('better', 'it', 's')",1
"('it', 's', 'too')",5
"('s', 'too', 'delicate')",1
"('too', 'delicate', 'Very')",1
"('delicate', 'Very', 'disappointed')",1
"('Very', 'disappointed', 'ordered')",1
"('disappointed', 'ordered', 'two')",1
"('ordered', 'two', 'size')",1
"('two', 'size', 'the')",2
"('size', 'the', 'fraying')",1
"('the', 'fraying', 'of')",1
"('fraying', 'of', 'the')",1
"('of', 'the', 'embroidery')",1
"('the', 'embroidery', 'wa')",2
"('embroidery', 'wa', 'so')",1
"('wa', 'so', 'bad')",1
"('so', 'bad', 'on')",1
"('bad', 'on', 'one')",1
"('on', 'one', 'of')",2
"('one', 'of', 'the')",7
"('of', 'the', 'dress')",21
"('the', 'dress', 'i')",6
"('dress', 'i', 'wouldn')",1
"('i', 'wouldn', 't')",7
"('wouldn', 't', 'have')",3
"('t', 'have', 'worn')",1
"('have', 'worn', 'it')",1
"('worn', 'it', 'and')",2
"('it', 'and', 'the')",1
"('and', 'the', 'zipper')",1
"('the', 'zipper', 'wa')",1
"('zipper', 'wa', 'sticking')",1
"('wa', 'sticking', 'the')",1
"('sticking', 'the', 'second')",1
"('the', 'second', 'dress')",1
"('second', 'dress', 'had')",1
"('dress', 'had', 'fraying')",1
"('had', 'fraying', 'and')",1
"('fraying', 'and', 'loose')",1
"('and', 'loose', 'thread')",1
"('loose', 'thread', 'a')",1
"('thread', 'a', 'well')",1
"('a', 'well', 'and')",4
"('well', 'and', 'the')",2
"('and', 'the', 'seam')",3
"('the', 'seam', 'at')",1
"('the', 'shoulder', 'were')",2
"('shoulder', 'were', 'not')",1
"('were', 'not', 'properly')",1
"('not', 'properly', 'sewn')",1
"('properly', 'sewn', 'which')",1
"('sewn', 'which', 'made')",1
"('which', 'made', 'the')",1
"('made', 'the', 'lace')",1
"('the', 'lace', 'at')",1
"('lace', 'at', 'the')",1
"('at', 'the', 'neckline')",3
"('the', 'neckline', 'completely')",1
"('neckline', 'completely', 'crooked')",1
"('completely', 'crooked', 'some')",1
"('crooked', 'some', 'of')",1
"('some', 'of', 'these')",1
"('of', 'these', 'issue')",1
"('these', 'issue', 'would')",1
"('issue', 'would', 'maybe')",1
"('would', 'maybe', 'be')",1
"('maybe', 'be', 'acceptable')",1
"('be', 'acceptable', 'if')",1
"('acceptable', 'if', 'the')",1
"('if', 'the', 'dress')",1
"('the', 'dress', 'wa')",7
"('dress', 'wa', 'under')",1
"('wa', 'under', '100')",1
"('under', '100', 'but')",1
"('100', 'but', 'at')",1
"('but', 'at', '228')",1
"('at', '228', 'they')",1
"('228', 'they', 'are')",1
"('they', 'are', 'not')",7
"('are', 'not', 'returning')",1
"('not', 'returning', 'both')",1
"('returning', 'both', 'size')",1
"('both', 'size', 'I')",1
"('size', 'I', 'wa')",1
"('I', 'wa', 'really')",6
"('wa', 'really', 'excited')",5
"('really', 'excited', 'for')",3
"('excited', 'for', 'this')",4
"('for', 'this', 'top')",3
"('this', 'top', 'to')",3
"('top', 'to', 'arrive')",1
"('to', 'arrive', 'and')",1
"('arrive', 'and', 'wa')",1
"('and', 'wa', 'really')",1
"('wa', 'really', 'disappointed')",3
"('really', 'disappointed', 'once')",1
"('disappointed', 'once', 'i')",1
"('once', 'i', 'tried')",2
"('it', 'on', 'i')",8
"('on', 'i', 'am')",2
"('i', 'am', 'sure')",1
"('am', 'sure', 'this')",1
"('sure', 'this', 'is')",1
"('is', 'a', 'gorgeous')",1
"('a', 'gorgeous', 'top')",1
"('gorgeous', 'top', 'on')",1
"('top', 'on', 'someone')",1
"('on', 'someone', 'with')",1
"('someone', 'with', 'a')",1
"('with', 'a', 'straighter')",1
"('a', 'straighter', 'or')",1
"('straighter', 'or', 'more')",1
"('or', 'more', 'slender')",1
"('more', 'slender', 'frame')",1
"('slender', 'frame', 'it')",1
"('frame', 'it', 'is')",1
"('it', 'is', 'good')",1
"('is', 'good', 'quality')",1
"('good', 'quality', 'and')",1
"('quality', 'and', 'look')",2
"('and', 'look', 'fine')",1
"('look', 'fine', 'on')",1
"('fine', 'on', 'the')",1
"('on', 'the', 'hanger')",4
"('the', 'hanger', 'i')",1
"('hanger', 'i', 'think')",1
"('i', 'think', 'the')",4
"('think', 'the', 'color')",1
"('the', 'color', 'in')",1
"('color', 'in', 'the')",1
"('in', 'the', 'picture')",25
"('picture', 'online', 'accurately')",1
"('online', 'accurately', 'show')",1
"('accurately', 'show', 'the')",1
"('show', 'the', 'color')",1
"('the', 'color', 'lady')",1
"('color', 'lady', 'with')",1
"('lady', 'with', 'hip')",1
"('with', 'hip', 'or')",1
"('hip', 'or', 'a')",1
"('or', 'a', 'booty')",1
"('a', 'booty', 'beware')",1
"('booty', 'beware', 'this')",1
"('beware', 'this', 'looked')",1
"('this', 'looked', 'horrible')",1
"('looked', 'horrible', 'on')",1
"('horrible', 'on', 'me')",1
"('on', 'me', 'it')",5
"('me', 'it', 'clung')",1
"('it', 'clung', 'to')",1
"('clung', 'to', 'my')",1
"('to', 'my', 'butt')",1
"('my', 'butt', 'and')",1
"('butt', 'and', 'didn')",1
"('and', 'didn', 't')",4
"('didn', 't', 'hang')",2
"('t', 'hang', 'nice')",1
"('hang', 'nice', 'and')",1
"('nice', 'and', 'straight')",1
"('and', 'straight', 'like')",1
"('straight', 'like', 'it')",1
"('like', 'it', 'doe')",5
"('it', 'doe', 'in')",2
"('doe', 'in', 'this')",1
"('in', 'this', 'picture')",4
"('this', 'picture', 'i')",1
"('picture', 'i', 'expected')",1
"('i', 'expected', 'the')",2
"('expected', 'the', 'fabric')",1
"('the', 'fabric', 'to')",3
"('fabric', 'to', 'have')",1
"('to', 'have', 'a')",7
"('have', 'a', 'little')",1
"('a', 'little', 'give')",1
"('little', 'give', 'to')",1
"('give', 'to', 'it')",2
"('it', 'but', 'it')",1
"('but', 'it', 'This')",1
"('it', 'This', 'dress')",4
"('This', 'dress', 'looked')",1
"('dress', 'looked', 'adorable')",1
"('looked', 'adorable', 'online')",1
"('adorable', 'online', 'but')",1
"('online', 'but', 'unfortunately')",1
"('but', 'unfortunately', 'it')",2
"('unfortunately', 'it', 's')",1
"('it', 's', 'not')",12
"('s', 'not', 'flattering')",2
"('not', 'flattering', 'at')",8
"('flattering', 'at', 'all')",10
"('at', 'all', 'and')",5
"('all', 'and', 'it')",1
"('and', 'it', 's')",6
"('it', 's', 'completely')",2
"('s', 'completely', 'see')",1
"('completely', 'see', 'through')",5
"('see', 'through', 'completely')",1
"('through', 'completely', 'the')",1
"('completely', 'the', 'material')",1
"('the', 'material', 'is')",27
"('material', 'is', 'so')",3
"('is', 'so', 'thin')",3
"('so', 'thin', 'that')",4
"('thin', 'that', 'i')",1
"('that', 'i', 'can')",4
"('i', 'can', 't')",13
"('can', 't', 'imagine')",3
"('t', 'imagine', 'it')",1
"('imagine', 'it', 'would')",1
"('it', 'would', 'hold')",1
"('would', 'hold', 'up')",1
"('hold', 'up', 'very')",1
"('up', 'very', 'well')",1
"('very', 'well', 'over')",1
"('well', 'over', 'time')",1
"('over', 'time', 'this')",1
"('time', 'this', 'one')",1
"('this', 'one', 'is')",3
"('one', 'is', 'definitely')",1
"('is', 'definitely', 'going')",1
"('definitely', 'going', 'back')",3
"('going', 'back', 'As')",1
"('back', 'As', 'another')",1
"('As', 'another', 'reviewer')",1
"('another', 'reviewer', 'noted')",1
"('reviewer', 'noted', 'the')",1
"('noted', 'the', 'upper')",1
"('the', 'upper', 'portion')",1
"('upper', 'portion', 'back')",1
"('portion', 'back', 'chest')",1
"('back', 'chest', 'shoulder')",1
"('chest', 'shoulder', 'etc')",1
"('shoulder', 'etc', 'fit')",1
"('etc', 'fit', 'nicely')",1
"('fit', 'nicely', 'however')",1
"('nicely', 'however', 'the')",1
"('however', 'the', 'body')",1
"('the', 'body', 'of')",3
"('body', 'of', 'the')",3
"('dress', 'wa', 'enormous')",1
"('wa', 'enormous', 'and')",1
"('enormous', 'and', 'did')",1
"('and', 'did', 'indeed')",1
"('did', 'indeed', 'make')",1
"('indeed', 'make', 'me')",1
"('make', 'me', 'look')",1
"('me', 'look', 'much')",1
"('look', 'much', 'heavier')",1
"('much', 'heavier', 'throughout')",1
"('heavier', 'throughout', 'the')",1
"('throughout', 'the', 'middle')",1
"('the', 'middle', 'back')",1
"('middle', 'back', 'to')",1
"('back', 'to', 'the')",7
"('to', 'the', 'store')",11
"('the', 'store', 'it')",4
"('store', 'it', 'go')",2
"('it', 'go', 'I')",3
"('go', 'I', 'wa')",1
"('I', 'wa', 'so')",14
"('wa', 'so', 'excited')",14
"('so', 'excited', 'to')",10
"('excited', 'to', 'get')",5
"('to', 'get', 'this')",8
"('get', 'this', 'dress')",3
"('this', 'dress', 'since')",1
"('dress', 'since', 'it')",1
"('since', 'it', 'look')",1
"('it', 'look', 'so')",4
"('look', 'so', 'pretty')",1
"('so', 'pretty', 'on')",1
"('pretty', 'on', 'line')",1
"('on', 'line', 'but')",2
"('line', 'but', 'unfortunately')",1
"('but', 'unfortunately', 'the')",2
"('unfortunately', 'the', 'it')",1
"('the', 'it', 'wa')",1
"('it', 'wa', 'horrendous')",1
"('wa', 'horrendous', 'on')",1
"('horrendous', 'on', 'the')",1
"('the', 'model', 'must')",1
"('model', 'must', 'have')",1
"('must', 'have', 'the')",1
"('have', 'the', 'dress')",1
"('the', 'dress', 'tailored')",1
"('dress', 'tailored', 'because')",1
"('tailored', 'because', 'it')",1
"('because', 'it', 'look')",2
"('it', 'look', 'like')",15
"('look', 'like', 'a')",20
"('like', 'a', 'huge')",1
"('a', 'huge', 'tent')",1
"('huge', 'tent', 'on')",1
"('tent', 'on', 'me')",2
"('me', 'it', 'wa')",2
"('wa', 'very', 'wide')",2
"('very', 'wide', 'bust')",1
"('wide', 'bust', 'down')",1
"('bust', 'down', 'and')",1
"('down', 'and', 'made')",1
"('and', 'made', 'me')",3
"('made', 'me', 'look')",9
"('me', 'look', '30')",1
"('look', '30', 'lb')",1
"('30', 'lb', 'heavier')",1
"('lb', 'heavier', 'i')",1
"('heavier', 'i', 'm')",1
"('i', 'm', '5')",18
"('m', '5', '4')",3
"('5', '4', 'and')",6
"('4', 'and', '125')",1
"('and', '125', 'lb')",1
"('125', 'lb', 'ordered')",1
"('lb', 'ordered', 'extra')",1
"('ordered', 'extra', 'small')",1
"('extra', 'small', 'and')",4
"('small', 'and', 'it')",5
"('and', 'it', 'fit')",5
"('it', 'fit', 'bust')",1
"('fit', 'bust', 'up')",1
"('bust', 'up', 'and')",1
"('up', 'and', 'arm')",1
"('and', 'arm', 'so')",1
"('arm', 'so', 'i')",1
"('so', 'i', 'say')",1
"('i', 'say', 'it')",1
"('say', 'it', 's')",2
"('it', 's', 'tt')",1
"('s', 'tt', 'up')",1
"('tt', 'up', 'top')",1
"('up', 'top', 'The')",1
"('top', 'The', 'shirt')",1
"('The', 'shirt', 'is')",2
"('shirt', 'is', 'very')",3
"('is', 'very', 'big')",1
"('very', 'big', 'it')",1
"('big', 'it', 'would')",1
"('it', 'would', 'be')",16
"('would', 'be', 'cute')",2
"('be', 'cute', 'a')",1
"('cute', 'a', 'a')",1
"('a', 'a', 'maternity')",1
"('a', 'maternity', 'shirt')",1
"('maternity', 'shirt', 'I')",1
"('shirt', 'I', 'm')",1
"('I', 'm', '5')",5
"('m', '5', '3')",3
"('5', '3', 'and')",5
"('3', 'and', 'ordered')",1
"('and', 'ordered', 'the')",1
"('ordered', 'the', 'small')",3
"('the', 'small', 'a')",1
"('small', 'a', 'soon')",1
"('a', 'soon', 'a')",5
"('soon', 'a', 'i')",5
"('a', 'i', 'saw')",2
"('i', 'saw', 'it')",5
"('saw', 'it', 'in')",3
"('it', 'in', 'person')",2
"('in', 'person', 'i')",5
"('person', 'i', 'knew')",1
"('i', 'knew', 'it')",2
"('knew', 'it', 'wa')",3
"('it', 'wa', 'an')",1
"('wa', 'an', 'item')",1
"('an', 'item', 'to')",1
"('item', 'to', 'return')",1
"('to', 'return', 'the')",2
"('return', 'the', 'material')",1
"('material', 'is', 'too')",2
"('is', 'too', 'transparent')",1
"('too', 'transparent', 'and')",1
"('transparent', 'and', 'designed')",1
"('and', 'designed', 'to')",1
"('designed', 'to', 'wear')",1
"('to', 'wear', 'with')",1
"('wear', 'with', 'undergarment')",1
"('with', 'undergarment', 'or')",1
"('undergarment', 'or', 'swim')",1
"('or', 'swim', 'gear')",1
"('swim', 'gear', 'that')",1
"('gear', 'that', 'you')",1
"('that', 'you', 'want')",1
"('you', 'want', 'people')",1
"('want', 'people', 'to')",1
"('people', 'to', 'see')",1
"('to', 'see', 'it')",1
"('see', 'it', 'wa')",1
"('it', 'wa', 'way')",5
"('wa', 'way', 'too')",8
"('way', 'too', 'long')",3
"('too', 'long', 'for')",1
"('long', 'for', 'me')",1
"('for', 'me', 'i')",7
"('me', 'i', 'think')",1
"('i', 'think', 'it')",3
"('think', 'it', 'would')",3
"('it', 'would', 'work')",2
"('would', 'work', 'for')",2
"('work', 'for', 'a')",1
"('for', 'a', 'taller')",2
"('a', 'taller', 'person')",2
"('taller', 'person', 'i')",1
"('person', 'i', 'just')",1
"('i', 'just', 'didn')",1
"('just', 'didn', 't')",6
"('didn', 't', 'feel')",3
"('t', 'feel', 'it')",2
"('feel', 'it', 'wa')",1
"('it', 'wa', 'worth')",1
"('wa', 'worth', 'the')",1
"('the', 'money', 'for')",1
"('money', 'for', 'the')",1
"('for', 'the', 'quality')",2
"('the', 'quality', 'and')",4
"('quality', 'and', 'transparency')",1
"('and', 'transparency', 'I')",1
"('transparency', 'I', 'thought')",1
"('I', 'thought', 'this')",4
"('thought', 'this', 'dress')",2
